"id","name","description","strategy_criteria","buy_entry","buy_exit","sell_entry","sell_exit","sl_criteria","trlg_criteria","trlg_option","active"
"2603","Ema50-Cr-Ema200-SL-NoTh","Ema50-Cr-Ema200-SL-NoTh","prev_ema200","( curr_ema50 > curr_ema200 && prev_ema50 < prev_ema200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema200 && prev_ema50 > prev_ema200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2604","Ema50-Cr-Ema250-SL-NoTh","Ema50-Cr-Ema250-SL-NoTh","prev_ema250","( curr_ema50 > curr_ema250 && prev_ema50 < prev_ema250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema250 && prev_ema50 > prev_ema250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2605","Ema50-Cr-Ema300-SL-NoTh","Ema50-Cr-Ema300-SL-NoTh","prev_ema300","( curr_ema50 > curr_ema300 && prev_ema50 < prev_ema300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema300 && prev_ema50 > prev_ema300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2606","Ema50-Cr-Ema350-SL-NoTh","Ema50-Cr-Ema350-SL-NoTh","prev_ema350","( curr_ema50 > curr_ema350 && prev_ema50 < prev_ema350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema350 && prev_ema50 > prev_ema350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2607","Ema50-Cr-Ema400-SL-NoTh","Ema50-Cr-Ema400-SL-NoTh","prev_ema400","( curr_ema50 > curr_ema400 && prev_ema50 < prev_ema400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema400 && prev_ema50 > prev_ema400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2608","Ema50-Cr-Ema450-SL-NoTh","Ema50-Cr-Ema450-SL-NoTh","prev_ema450","( curr_ema50 > curr_ema450 && prev_ema50 < prev_ema450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema450 && prev_ema50 > prev_ema450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2609","Ema50-Cr-Ema500-SL-NoTh","Ema50-Cr-Ema500-SL-NoTh","prev_ema500","( curr_ema50 > curr_ema500 && prev_ema50 < prev_ema500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema500 && prev_ema50 > prev_ema500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2610","Ema50-Cr-Ema550-SL-NoTh","Ema50-Cr-Ema550-SL-NoTh","prev_ema550","( curr_ema50 > curr_ema550 && prev_ema50 < prev_ema550 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema550 && prev_ema50 > prev_ema550 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2611","Ema50-Cr-Ema600-SL-NoTh","Ema50-Cr-Ema600-SL-NoTh","prev_ema600","( curr_ema50 > curr_ema600 && prev_ema50 < prev_ema600 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema600 && prev_ema50 > prev_ema600 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2612","Ema50-Cr-Ema650-SL-NoTh","Ema50-Cr-Ema650-SL-NoTh","prev_ema650","( curr_ema50 > curr_ema650 && prev_ema50 < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema650 && prev_ema50 > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2613","Ema50-Cr-Ema700-SL-NoTh","Ema50-Cr-Ema700-SL-NoTh","prev_ema700","( curr_ema50 > curr_ema700 && prev_ema50 < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema700 && prev_ema50 > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2614","Ema50-Cr-Ema750-SL-NoTh","Ema50-Cr-Ema750-SL-NoTh","prev_ema750","( curr_ema50 > curr_ema750 && prev_ema50 < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema750 && prev_ema50 > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2615","Ema50-Cr-Ema800-SL-NoTh","Ema50-Cr-Ema800-SL-NoTh","prev_ema800","( curr_ema50 > curr_ema800 && prev_ema50 < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema800 && prev_ema50 > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2616","Ema50-Cr-Ema850-SL-NoTh","Ema50-Cr-Ema850-SL-NoTh","prev_ema850","( curr_ema50 > curr_ema850 && prev_ema50 < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema850 && prev_ema50 > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2617","Ema50-Cr-Ema900-SL-NoTh","Ema50-Cr-Ema900-SL-NoTh","prev_ema900","( curr_ema50 > curr_ema900 && prev_ema50 < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema900 && prev_ema50 > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2618","Ema50-Cr-Ema950-SL-NoTh","Ema50-Cr-Ema950-SL-NoTh","prev_ema950","( curr_ema50 > curr_ema950 && prev_ema50 < prev_ema950 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema950 && prev_ema50 > prev_ema950 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2619","Ema50-Cr-Ema1000-SL-NoTh","Ema50-Cr-Ema1000-SL-NoTh","prev_ema1000","( curr_ema50 > curr_ema1000 && prev_ema50 < prev_ema1000 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1000 && prev_ema50 > prev_ema1000 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2620","Ema50-Cr-Ema1050-SL-NoTh","Ema50-Cr-Ema1050-SL-NoTh","prev_ema1050","( curr_ema50 > curr_ema1050 && prev_ema50 < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1050 && prev_ema50 > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2621","Ema50-Cr-Ema1100-SL-NoTh","Ema50-Cr-Ema1100-SL-NoTh","prev_ema1100","( curr_ema50 > curr_ema1100 && prev_ema50 < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1100 && prev_ema50 > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2622","Ema50-Cr-Ema1150-SL-NoTh","Ema50-Cr-Ema1150-SL-NoTh","prev_ema1150","( curr_ema50 > curr_ema1150 && prev_ema50 < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1150 && prev_ema50 > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2623","Ema50-Cr-Ema1200-SL-NoTh","Ema50-Cr-Ema1200-SL-NoTh","prev_ema1200","( curr_ema50 > curr_ema1200 && prev_ema50 < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1200 && prev_ema50 > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2624","Ema50-Cr-Ema1250-SL-NoTh","Ema50-Cr-Ema1250-SL-NoTh","prev_ema1250","( curr_ema50 > curr_ema1250 && prev_ema50 < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1250 && prev_ema50 > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2625","Ema50-Cr-Ema1300-SL-NoTh","Ema50-Cr-Ema1300-SL-NoTh","prev_ema1300","( curr_ema50 > curr_ema1300 && prev_ema50 < prev_ema1300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1300 && prev_ema50 > prev_ema1300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2626","Ema50-Cr-Ema1350-SL-NoTh","Ema50-Cr-Ema1350-SL-NoTh","prev_ema1350","( curr_ema50 > curr_ema1350 && prev_ema50 < prev_ema1350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1350 && prev_ema50 > prev_ema1350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2627","Ema50-Cr-Ema1400-SL-NoTh","Ema50-Cr-Ema1400-SL-NoTh","prev_ema1400","( curr_ema50 > curr_ema1400 && prev_ema50 < prev_ema1400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1400 && prev_ema50 > prev_ema1400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2628","Ema50-Cr-Ema1450-SL-NoTh","Ema50-Cr-Ema1450-SL-NoTh","prev_ema1450","( curr_ema50 > curr_ema1450 && prev_ema50 < prev_ema1450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1450 && prev_ema50 > prev_ema1450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2629","Ema50-Cr-Ema1500-SL-NoTh","Ema50-Cr-Ema1500-SL-NoTh","prev_ema1500","( curr_ema50 > curr_ema1500 && prev_ema50 < prev_ema1500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema50 < curr_ema1500 && prev_ema50 > prev_ema1500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"2701","Ema50-Cr-Ema100-SL-ema50","Ema50-Cr-Ema100-SL-ema50","prev_ema100","( curr_ema50 > curr_ema100 && prev_ema50 < prev_ema100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema50  ) ","( curr_ema50 < curr_ema100 && prev_ema50 > prev_ema100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema50  ) ","40","8","linear","0"
"2702","Ema50-Cr-Ema150-SL-ema150-1","Ema50-Cr-Ema150-SL-ema150-1","prev_ema150","( curr_ema50 > curr_ema150 && prev_ema50 < prev_ema150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema150 && prev_ema50 > prev_ema150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2703","Ema50-Cr-Ema200-SL-ema150","Ema50-Cr-Ema200-SL-ema150","prev_ema200","( curr_ema50 > curr_ema200 && prev_ema50 < prev_ema200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema200 && prev_ema50 > prev_ema200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2704","Ema50-Cr-Ema250-SL-ema150","Ema50-Cr-Ema250-SL-ema150","prev_ema250","( curr_ema50 > curr_ema250 && prev_ema50 < prev_ema250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema250 && prev_ema50 > prev_ema250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2705","Ema50-Cr-Ema300-SL-ema150","Ema50-Cr-Ema300-SL-ema150","prev_ema300","( curr_ema50 > curr_ema300 && prev_ema50 < prev_ema300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema300 && prev_ema50 > prev_ema300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2706","Ema50-Cr-Ema350-SL-ema150","Ema50-Cr-Ema350-SL-ema150","prev_ema350","( curr_ema50 > curr_ema350 && prev_ema50 < prev_ema350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema350 && prev_ema50 > prev_ema350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2707","Ema50-Cr-Ema400-SL-ema150","Ema50-Cr-Ema400-SL-ema150","prev_ema400","( curr_ema50 > curr_ema400 && prev_ema50 < prev_ema400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema400 && prev_ema50 > prev_ema400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2708","Ema50-Cr-Ema450-SL-ema150","Ema50-Cr-Ema450-SL-ema150","prev_ema450","( curr_ema50 > curr_ema450 && prev_ema50 < prev_ema450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema450 && prev_ema50 > prev_ema450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2709","Ema50-Cr-Ema500-SL-ema150","Ema50-Cr-Ema500-SL-ema150","prev_ema500","( curr_ema50 > curr_ema500 && prev_ema50 < prev_ema500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema500 && prev_ema50 > prev_ema500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2710","Ema50-Cr-Ema550-SL-ema150","Ema50-Cr-Ema550-SL-ema150","prev_ema550","( curr_ema50 > curr_ema550 && prev_ema50 < prev_ema550 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema550 && prev_ema50 > prev_ema550 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2711","Ema50-Cr-Ema600-SL-ema150","Ema50-Cr-Ema600-SL-ema150","prev_ema600","( curr_ema50 > curr_ema600 && prev_ema50 < prev_ema600 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema600 && prev_ema50 > prev_ema600 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2712","Ema50-Cr-Ema650-SL-ema150","Ema50-Cr-Ema650-SL-ema150","prev_ema650","( curr_ema50 > curr_ema650 && prev_ema50 < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema650 && prev_ema50 > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2713","Ema50-Cr-Ema700-SL-ema150","Ema50-Cr-Ema700-SL-ema150","prev_ema700","( curr_ema50 > curr_ema700 && prev_ema50 < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema700 && prev_ema50 > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2714","Ema50-Cr-Ema750-SL-ema150","Ema50-Cr-Ema750-SL-ema150","prev_ema750","( curr_ema50 > curr_ema750 && prev_ema50 < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema750 && prev_ema50 > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2715","Ema50-Cr-Ema800-SL-ema150","Ema50-Cr-Ema800-SL-ema150","prev_ema800","( curr_ema50 > curr_ema800 && prev_ema50 < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema800 && prev_ema50 > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2716","Ema50-Cr-Ema850-SL-ema150","Ema50-Cr-Ema850-SL-ema150","prev_ema850","( curr_ema50 > curr_ema850 && prev_ema50 < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema850 && prev_ema50 > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2717","Ema50-Cr-Ema900-SL-ema150","Ema50-Cr-Ema900-SL-ema150","prev_ema900","( curr_ema50 > curr_ema900 && prev_ema50 < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema900 && prev_ema50 > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2718","Ema50-Cr-Ema950-SL-ema150","Ema50-Cr-Ema950-SL-ema150","prev_ema950","( curr_ema50 > curr_ema950 && prev_ema50 < prev_ema950 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema950 && prev_ema50 > prev_ema950 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2719","Ema50-Cr-Ema1000-SL-ema150","Ema50-Cr-Ema1000-SL-ema150","prev_ema1000","( curr_ema50 > curr_ema1000 && prev_ema50 < prev_ema1000 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1000 && prev_ema50 > prev_ema1000 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2720","Ema50-Cr-Ema1050-SL-ema150","Ema50-Cr-Ema1050-SL-ema150","prev_ema1050","( curr_ema50 > curr_ema1050 && prev_ema50 < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1050 && prev_ema50 > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2721","Ema50-Cr-Ema1100-SL-ema150","Ema50-Cr-Ema1100-SL-ema150","prev_ema1100","( curr_ema50 > curr_ema1100 && prev_ema50 < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1100 && prev_ema50 > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2722","Ema50-Cr-Ema1150-SL-ema150","Ema50-Cr-Ema1150-SL-ema150","prev_ema1150","( curr_ema50 > curr_ema1150 && prev_ema50 < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1150 && prev_ema50 > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2723","Ema50-Cr-Ema1200-SL-ema150","Ema50-Cr-Ema1200-SL-ema150","prev_ema1200","( curr_ema50 > curr_ema1200 && prev_ema50 < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1200 && prev_ema50 > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2724","Ema50-Cr-Ema1250-SL-ema150","Ema50-Cr-Ema1250-SL-ema150","prev_ema1250","( curr_ema50 > curr_ema1250 && prev_ema50 < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1250 && prev_ema50 > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2725","Ema50-Cr-Ema1300-SL-ema150","Ema50-Cr-Ema1300-SL-ema150","prev_ema1300","( curr_ema50 > curr_ema1300 && prev_ema50 < prev_ema1300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1300 && prev_ema50 > prev_ema1300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2726","Ema50-Cr-Ema1350-SL-ema150","Ema50-Cr-Ema1350-SL-ema150","prev_ema1350","( curr_ema50 > curr_ema1350 && prev_ema50 < prev_ema1350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1350 && prev_ema50 > prev_ema1350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2727","Ema50-Cr-Ema1400-SL-ema150","Ema50-Cr-Ema1400-SL-ema150","prev_ema1400","( curr_ema50 > curr_ema1400 && prev_ema50 < prev_ema1400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1400 && prev_ema50 > prev_ema1400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2728","Ema50-Cr-Ema1450-SL-ema150","Ema50-Cr-Ema1450-SL-ema150","prev_ema1450","( curr_ema50 > curr_ema1450 && prev_ema50 < prev_ema1450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1450 && prev_ema50 > prev_ema1450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2729","Ema50-Cr-Ema1500-SL-ema150","Ema50-Cr-Ema1500-SL-ema150","prev_ema1500","( curr_ema50 > curr_ema1500 && prev_ema50 < prev_ema1500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema50 < curr_ema1500 && prev_ema50 > prev_ema1500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
